session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
pfhn9h7j,2,cubuzx00,20,question2,Finished,1693575162,1,0,0
pfhn9h7j,1,ketqc5u9,17,question2,TaskRandomlyChosen,1693575678,1,0,0
pfhn9h7j,1,ketqc5u9,18,question2,AfterTaskRandomlyChosen,1693575694,1,0,0
pfhn9h7j,1,ketqc5u9,19,question2,Feedback,1693575762,1,0,0
pfhn9h7j,1,ketqc5u9,20,question2,Finished,1693575763,1,0,0
pfhn9h7j,3,osifvsup,0,,InitializeParticipant,1693576204,1,0,0
pfhn9h7j,3,osifvsup,1,question2,Welcome,1693576216,1,0,0
pfhn9h7j,3,osifvsup,2,question2,Consent,1693576231,1,0,0
pfhn9h7j,4,0y8v7zip,0,,InitializeParticipant,1693576389,1,0,0
pfhn9h7j,4,0y8v7zip,1,question2,Welcome,1693576423,1,0,0
pfhn9h7j,4,0y8v7zip,2,question2,Consent,1693576454,1,0,0
pfhn9h7j,3,osifvsup,3,question2,Instructions,1693576619,1,0,0
pfhn9h7j,3,osifvsup,4,question2,UnderstandingQuestions,1693576660,1,0,0
pfhn9h7j,3,osifvsup,5,question2,TransitionPractice,1693576666,1,0,0
pfhn9h7j,3,osifvsup,6,question2,Task,1693576753,1,0,0
pfhn9h7j,3,osifvsup,7,question2,TransitionDemandElicitation0,1693576788,1,0,0
pfhn9h7j,3,osifvsup,8,question2,TransitionDemandElicitation,1693576793,1,0,0
pfhn9h7j,3,osifvsup,9,question2,TransitionDemandElicitation2,1693576851,1,0,0
pfhn9h7j,3,osifvsup,10,question2,DemandElicitation,1693576918,1,0,0
pfhn9h7j,4,0y8v7zip,3,question2,Instructions,1693576958,1,0,0
pfhn9h7j,3,osifvsup,11,question2,TransitionUnincentivized,1693577092,1,0,0
pfhn9h7j,3,osifvsup,12,question2,UnincentivizedInstructions,1693577099,1,0,0
pfhn9h7j,4,0y8v7zip,4,question2,UnderstandingQuestions,1693577122,1,0,0
pfhn9h7j,4,0y8v7zip,5,question2,TransitionPractice,1693577146,1,0,0
pfhn9h7j,3,osifvsup,13,question2,Unincentivized1,1693577149,1,0,0
pfhn9h7j,3,osifvsup,14,question2,Unincentivized2,1693577197,1,0,0
pfhn9h7j,3,osifvsup,15,question2,Unincentivized3,1693577229,1,0,0
pfhn9h7j,3,osifvsup,16,question2,Results,1693577240,1,0,0
pfhn9h7j,4,0y8v7zip,6,question2,Task,1693577291,1,0,0
pfhn9h7j,4,0y8v7zip,7,question2,TransitionDemandElicitation0,1693577343,1,0,0
pfhn9h7j,4,0y8v7zip,8,question2,TransitionDemandElicitation,1693577389,1,0,0
pfhn9h7j,4,0y8v7zip,9,question2,TransitionDemandElicitation2,1693577477,1,0,0
pfhn9h7j,4,0y8v7zip,10,question2,DemandElicitation,1693577804,1,0,0
pfhn9h7j,3,osifvsup,19,question2,Feedback,1693578096,1,0,0
pfhn9h7j,3,osifvsup,20,question2,Finished,1693578099,1,0,0
pfhn9h7j,4,0y8v7zip,11,question2,TransitionUnincentivized,1693578100,1,0,0
pfhn9h7j,4,0y8v7zip,12,question2,UnincentivizedInstructions,1693578133,1,0,0
pfhn9h7j,4,0y8v7zip,13,question2,Unincentivized1,1693578211,1,0,0
pfhn9h7j,4,0y8v7zip,14,question2,Unincentivized2,1693578306,1,0,0
pfhn9h7j,4,0y8v7zip,15,question2,Unincentivized3,1693578357,1,0,0
pfhn9h7j,4,0y8v7zip,16,question2,Results,1693578375,1,0,0
pfhn9h7j,4,0y8v7zip,19,question2,Feedback,1693578417,1,0,0
pfhn9h7j,4,0y8v7zip,20,question2,Finished,1693578425,1,0,0
pfhn9h7j,5,41vbsxrt,0,,InitializeParticipant,1693578871,1,0,0
pfhn9h7j,5,41vbsxrt,1,question2,Welcome,1693578897,1,0,0
pfhn9h7j,5,41vbsxrt,2,question2,Consent,1693578904,1,0,0
pfhn9h7j,5,41vbsxrt,3,question2,Instructions,1693579041,1,0,0
pfhn9h7j,5,41vbsxrt,4,question2,UnderstandingQuestions,1693579093,1,0,0
pfhn9h7j,5,41vbsxrt,5,question2,TransitionPractice,1693579096,1,0,0
pfhn9h7j,5,41vbsxrt,6,question2,Task,1693579176,1,0,0
pfhn9h7j,5,41vbsxrt,7,question2,TransitionDemandElicitation0,1693579195,1,0,0
pfhn9h7j,5,41vbsxrt,8,question2,TransitionDemandElicitation,1693579199,1,0,0
pfhn9h7j,5,41vbsxrt,9,question2,TransitionDemandElicitation2,1693579233,1,0,0
pfhn9h7j,5,41vbsxrt,10,question2,DemandElicitation,1693579268,1,0,0
pfhn9h7j,5,41vbsxrt,11,question2,TransitionUnincentivized,1693579274,1,0,0
pfhn9h7j,5,41vbsxrt,12,question2,UnincentivizedInstructions,1693579286,1,0,0
pfhn9h7j,5,41vbsxrt,13,question2,Unincentivized1,1693579317,1,0,0
pfhn9h7j,5,41vbsxrt,14,question2,Unincentivized2,1693579357,1,0,0
pfhn9h7j,5,41vbsxrt,15,question2,Unincentivized3,1693579389,1,0,0
pfhn9h7j,5,41vbsxrt,16,question2,Results,1693579397,1,0,0
pfhn9h7j,5,41vbsxrt,19,question2,Feedback,1693579414,1,0,0
pfhn9h7j,5,41vbsxrt,20,question2,Finished,1693579416,1,0,0
pfhn9h7j,6,iqfnkb7p,0,,InitializeParticipant,1693580704,1,0,0
pfhn9h7j,6,iqfnkb7p,1,question2,Welcome,1693580714,1,0,0
pfhn9h7j,6,iqfnkb7p,2,question2,Consent,1693580726,1,0,0
pfhn9h7j,7,ptxtcm9f,0,,InitializeParticipant,1693580835,1,0,0
pfhn9h7j,7,ptxtcm9f,1,question2,Welcome,1693580849,1,0,0
pfhn9h7j,6,iqfnkb7p,3,question2,Instructions,1693580853,1,0,0
pfhn9h7j,8,wrcan1ce,0,,InitializeParticipant,1693580898,1,0,0
pfhn9h7j,8,wrcan1ce,1,question2,Welcome,1693580904,1,0,0
pfhn9h7j,8,wrcan1ce,2,question2,Consent,1693580914,1,0,0
pfhn9h7j,7,ptxtcm9f,2,question2,Consent,1693580930,1,0,0
pfhn9h7j,8,wrcan1ce,3,question2,Instructions,1693581034,1,0,0
pfhn9h7j,7,ptxtcm9f,3,question2,Instructions,1693581042,1,0,0
pfhn9h7j,6,iqfnkb7p,4,question2,UnderstandingQuestions,1693581068,1,0,0
pfhn9h7j,6,iqfnkb7p,5,question2,TransitionPractice,1693581078,1,0,0
pfhn9h7j,7,ptxtcm9f,4,question2,UnderstandingQuestions,1693581091,1,0,0
pfhn9h7j,7,ptxtcm9f,5,question2,TransitionPractice,1693581096,1,0,0
pfhn9h7j,8,wrcan1ce,4,question2,UnderstandingQuestions,1693581133,1,0,0
pfhn9h7j,8,wrcan1ce,5,question2,TransitionPractice,1693581139,1,0,0
pfhn9h7j,6,iqfnkb7p,6,question2,Task,1693581160,1,0,0
pfhn9h7j,6,iqfnkb7p,7,question2,TransitionDemandElicitation0,1693581183,1,0,0
pfhn9h7j,6,iqfnkb7p,8,question2,TransitionDemandElicitation,1693581188,1,0,0
pfhn9h7j,8,wrcan1ce,6,question2,Task,1693581204,1,0,0
pfhn9h7j,8,wrcan1ce,7,question2,TransitionDemandElicitation0,1693581215,1,0,0
pfhn9h7j,8,wrcan1ce,8,question2,TransitionDemandElicitation,1693581219,1,0,0
pfhn9h7j,6,iqfnkb7p,9,question2,TransitionDemandElicitation2,1693581232,1,0,0
pfhn9h7j,8,wrcan1ce,9,question2,TransitionDemandElicitation2,1693581246,1,0,0
pfhn9h7j,7,ptxtcm9f,6,question2,Task,1693581249,1,0,0
pfhn9h7j,7,ptxtcm9f,7,question2,TransitionDemandElicitation0,1693581267,1,0,0
pfhn9h7j,6,iqfnkb7p,10,question2,DemandElicitation,1693581272,1,0,0
pfhn9h7j,7,ptxtcm9f,8,question2,TransitionDemandElicitation,1693581272,1,0,0
pfhn9h7j,6,iqfnkb7p,11,question2,TransitionUnincentivized,1693581278,1,0,0
pfhn9h7j,7,ptxtcm9f,9,question2,TransitionDemandElicitation2,1693581287,1,0,0
pfhn9h7j,6,iqfnkb7p,12,question2,UnincentivizedInstructions,1693581291,1,0,0
pfhn9h7j,7,ptxtcm9f,10,question2,DemandElicitation,1693581311,1,0,0
pfhn9h7j,7,ptxtcm9f,11,question2,TransitionUnincentivized,1693581317,1,0,0
pfhn9h7j,8,wrcan1ce,10,question2,DemandElicitation,1693581320,1,0,0
pfhn9h7j,7,ptxtcm9f,12,question2,UnincentivizedInstructions,1693581323,1,0,0
pfhn9h7j,8,wrcan1ce,11,question2,TransitionUnincentivized,1693581324,1,0,0
pfhn9h7j,8,wrcan1ce,12,question2,UnincentivizedInstructions,1693581329,1,0,0
pfhn9h7j,6,iqfnkb7p,13,question2,Unincentivized1,1693581338,1,0,0
pfhn9h7j,8,wrcan1ce,13,question2,Unincentivized1,1693581353,1,0,0
pfhn9h7j,7,ptxtcm9f,13,question2,Unincentivized1,1693581358,1,0,0
pfhn9h7j,6,iqfnkb7p,14,question2,Unincentivized2,1693581380,1,0,0
pfhn9h7j,7,ptxtcm9f,14,question2,Unincentivized2,1693581391,1,0,0
pfhn9h7j,7,ptxtcm9f,15,question2,Unincentivized3,1693581415,1,0,0
pfhn9h7j,6,iqfnkb7p,15,question2,Unincentivized3,1693581418,1,0,0
pfhn9h7j,7,ptxtcm9f,16,question2,Results,1693581422,1,0,0
pfhn9h7j,6,iqfnkb7p,16,question2,Results,1693581431,1,0,0
pfhn9h7j,7,ptxtcm9f,19,question2,Feedback,1693581443,1,0,0
pfhn9h7j,7,ptxtcm9f,20,question2,Finished,1693581447,1,0,0
pfhn9h7j,8,wrcan1ce,14,question2,Unincentivized2,1693581456,1,0,0
pfhn9h7j,8,wrcan1ce,15,question2,Unincentivized3,1693581469,1,0,0
pfhn9h7j,6,iqfnkb7p,19,question2,Feedback,1693581476,1,0,0
pfhn9h7j,8,wrcan1ce,16,question2,Results,1693581476,1,0,0
pfhn9h7j,6,iqfnkb7p,20,question2,Finished,1693581480,1,0,0
pfhn9h7j,8,wrcan1ce,19,question2,Feedback,1693581490,1,0,0
pfhn9h7j,8,wrcan1ce,20,question2,Finished,1693581492,1,0,0
pfhn9h7j,9,457l372p,0,,InitializeParticipant,1693582421,1,0,0
pfhn9h7j,9,457l372p,1,question2,Welcome,1693582431,1,0,0
pfhn9h7j,9,457l372p,2,question2,Consent,1693582441,1,0,0
pfhn9h7j,10,yov1aide,0,,InitializeParticipant,1693582450,1,0,0
pfhn9h7j,10,yov1aide,1,question2,Welcome,1693582487,1,0,0
pfhn9h7j,10,yov1aide,2,question2,Consent,1693582493,1,0,0
pfhn9h7j,12,88iqucuk,0,,InitializeParticipant,1693582665,1,0,0
pfhn9h7j,13,sojlxou9,0,,InitializeParticipant,1693582680,1,0,0
pfhn9h7j,12,88iqucuk,1,question2,Welcome,1693582680,1,0,0
pfhn9h7j,12,88iqucuk,2,question2,Consent,1693582689,1,0,0
pfhn9h7j,9,457l372p,3,question2,Instructions,1693582691,1,0,0
pfhn9h7j,10,yov1aide,3,question2,Instructions,1693582703,1,0,0
pfhn9h7j,14,ifuo13vr,0,,InitializeParticipant,1693582711,1,0,0
pfhn9h7j,14,ifuo13vr,1,question2,Welcome,1693582713,1,0,0
pfhn9h7j,14,ifuo13vr,2,question2,Consent,1693582717,1,0,0
pfhn9h7j,13,sojlxou9,1,question2,Welcome,1693582735,1,0,0
pfhn9h7j,14,ifuo13vr,3,question2,Instructions,1693582770,1,0,0
pfhn9h7j,9,457l372p,4,question2,UnderstandingQuestions,1693582775,1,0,0
pfhn9h7j,9,457l372p,5,question2,TransitionPractice,1693582780,1,0,0
pfhn9h7j,12,88iqucuk,3,question2,Instructions,1693582822,1,0,0
pfhn9h7j,13,sojlxou9,2,question2,Consent,1693582831,1,0,0
pfhn9h7j,10,yov1aide,4,question2,UnderstandingQuestions,1693582843,1,0,0
pfhn9h7j,10,yov1aide,5,question2,TransitionPractice,1693582849,1,0,0
pfhn9h7j,15,dvqoom26,0,,InitializeParticipant,1693582859,1,0,0
pfhn9h7j,15,dvqoom26,1,question2,Welcome,1693582865,1,0,0
pfhn9h7j,15,dvqoom26,2,question2,Consent,1693582873,1,0,0
pfhn9h7j,9,457l372p,6,question2,Task,1693582882,1,0,0
pfhn9h7j,12,88iqucuk,4,question2,UnderstandingQuestions,1693582905,1,0,0
pfhn9h7j,12,88iqucuk,5,question2,TransitionPractice,1693582912,1,0,0
pfhn9h7j,16,b6a3szc1,0,,InitializeParticipant,1693582920,1,0,0
pfhn9h7j,9,457l372p,7,question2,TransitionDemandElicitation0,1693582924,1,0,0
pfhn9h7j,9,457l372p,8,question2,TransitionDemandElicitation,1693582927,1,0,0
pfhn9h7j,10,yov1aide,6,question2,Task,1693582932,1,0,0
pfhn9h7j,16,b6a3szc1,1,question2,Welcome,1693582933,1,0,0
pfhn9h7j,16,b6a3szc1,2,question2,Consent,1693582945,1,0,0
pfhn9h7j,10,yov1aide,7,question2,TransitionDemandElicitation0,1693582955,1,0,0
pfhn9h7j,9,457l372p,9,question2,TransitionDemandElicitation2,1693582955,1,0,0
pfhn9h7j,17,o7i4gkxq,0,,InitializeParticipant,1693582958,1,0,0
pfhn9h7j,10,yov1aide,8,question2,TransitionDemandElicitation,1693582959,1,0,0
pfhn9h7j,12,88iqucuk,6,question2,Task,1693582981,1,0,0
pfhn9h7j,12,88iqucuk,7,question2,TransitionDemandElicitation0,1693582999,1,0,0
pfhn9h7j,12,88iqucuk,8,question2,TransitionDemandElicitation,1693583004,1,0,0
pfhn9h7j,10,yov1aide,9,question2,TransitionDemandElicitation2,1693583007,1,0,0
pfhn9h7j,17,o7i4gkxq,1,question2,Welcome,1693583007,1,0,0
pfhn9h7j,9,457l372p,10,question2,DemandElicitation,1693583012,1,0,0
pfhn9h7j,17,o7i4gkxq,2,question2,Consent,1693583016,1,0,0
pfhn9h7j,9,457l372p,11,question2,TransitionUnincentivized,1693583024,1,0,0
pfhn9h7j,9,457l372p,12,question2,UnincentivizedInstructions,1693583030,1,0,0
pfhn9h7j,12,88iqucuk,9,question2,TransitionDemandElicitation2,1693583048,1,0,0
pfhn9h7j,14,ifuo13vr,4,question2,UnderstandingQuestions,1693583054,1,0,0
pfhn9h7j,14,ifuo13vr,5,question2,TransitionPractice,1693583056,1,0,0
pfhn9h7j,9,457l372p,13,question2,Unincentivized1,1693583057,1,0,0
pfhn9h7j,16,b6a3szc1,3,question2,Instructions,1693583064,1,0,0
pfhn9h7j,18,1n78l1t1,0,,InitializeParticipant,1693583076,1,0,0
pfhn9h7j,13,sojlxou9,3,question2,Instructions,1693583080,1,0,0
pfhn9h7j,9,457l372p,14,question2,Unincentivized2,1693583083,1,0,0
pfhn9h7j,18,1n78l1t1,1,question2,Welcome,1693583084,1,0,0
pfhn9h7j,19,djlt0ipk,0,,InitializeParticipant,1693583088,1,0,0
pfhn9h7j,19,djlt0ipk,1,question2,Welcome,1693583091,1,0,0
pfhn9h7j,18,1n78l1t1,2,question2,Consent,1693583095,1,0,0
pfhn9h7j,19,djlt0ipk,2,question2,Consent,1693583095,1,0,0
pfhn9h7j,9,457l372p,15,question2,Unincentivized3,1693583103,1,0,0
pfhn9h7j,12,88iqucuk,10,question2,DemandElicitation,1693583111,1,0,0
pfhn9h7j,9,457l372p,16,question2,Results,1693583114,1,0,0
pfhn9h7j,12,88iqucuk,11,question2,TransitionUnincentivized,1693583117,1,0,0
pfhn9h7j,10,yov1aide,10,question2,DemandElicitation,1693583120,1,0,0
pfhn9h7j,12,88iqucuk,12,question2,UnincentivizedInstructions,1693583124,1,0,0
pfhn9h7j,14,ifuo13vr,6,question2,Task,1693583139,1,0,0
pfhn9h7j,9,457l372p,19,question2,Feedback,1693583141,1,0,0
pfhn9h7j,14,ifuo13vr,7,question2,TransitionDemandElicitation0,1693583142,1,0,0
pfhn9h7j,14,ifuo13vr,8,question2,TransitionDemandElicitation,1693583144,1,0,0
pfhn9h7j,9,457l372p,20,question2,Finished,1693583146,1,0,0
pfhn9h7j,12,88iqucuk,13,question2,Unincentivized1,1693583150,1,0,0
pfhn9h7j,14,ifuo13vr,9,question2,TransitionDemandElicitation2,1693583155,1,0,0
pfhn9h7j,10,yov1aide,11,question2,TransitionUnincentivized,1693583157,1,0,0
pfhn9h7j,14,ifuo13vr,10,question2,DemandElicitation,1693583165,1,0,0
pfhn9h7j,14,ifuo13vr,11,question2,TransitionUnincentivized,1693583171,1,0,0
pfhn9h7j,12,88iqucuk,14,question2,Unincentivized2,1693583175,1,0,0
pfhn9h7j,14,ifuo13vr,12,question2,UnincentivizedInstructions,1693583175,1,0,0
pfhn9h7j,10,yov1aide,12,question2,UnincentivizedInstructions,1693583179,1,0,0
pfhn9h7j,14,ifuo13vr,13,question2,Unincentivized1,1693583192,1,0,0
pfhn9h7j,14,ifuo13vr,14,question2,Unincentivized2,1693583208,1,0,0
pfhn9h7j,13,sojlxou9,4,question2,UnderstandingQuestions,1693583210,1,0,0
pfhn9h7j,12,88iqucuk,15,question2,Unincentivized3,1693583212,1,0,0
pfhn9h7j,14,ifuo13vr,15,question2,Unincentivized3,1693583216,1,0,0
pfhn9h7j,14,ifuo13vr,16,question2,Results,1693583220,1,0,0
pfhn9h7j,12,88iqucuk,16,question2,Results,1693583220,1,0,0
pfhn9h7j,19,djlt0ipk,3,question2,Instructions,1693583224,1,0,0
pfhn9h7j,10,yov1aide,13,question2,Unincentivized1,1693583227,1,0,0
pfhn9h7j,14,ifuo13vr,19,question2,Feedback,1693583236,1,0,0
pfhn9h7j,20,lhk0taj3,0,,InitializeParticipant,1693583236,1,0,0
pfhn9h7j,12,88iqucuk,19,question2,Feedback,1693583237,1,0,0
pfhn9h7j,14,ifuo13vr,20,question2,Finished,1693583237,1,0,0
pfhn9h7j,12,88iqucuk,20,question2,Finished,1693583240,1,0,0
pfhn9h7j,20,lhk0taj3,1,question2,Welcome,1693583247,1,0,0
pfhn9h7j,20,lhk0taj3,2,question2,Consent,1693583254,1,0,0
pfhn9h7j,13,sojlxou9,5,question2,TransitionPractice,1693583259,1,0,0
pfhn9h7j,10,yov1aide,14,question2,Unincentivized2,1693583261,1,0,0
pfhn9h7j,10,yov1aide,15,question2,Unincentivized3,1693583289,1,0,0
pfhn9h7j,18,1n78l1t1,3,question2,Instructions,1693583292,1,0,0
pfhn9h7j,21,q8x58wzo,0,,InitializeParticipant,1693583296,1,0,0
pfhn9h7j,21,q8x58wzo,1,question2,Welcome,1693583299,1,0,0
pfhn9h7j,19,djlt0ipk,4,question2,UnderstandingQuestions,1693583301,1,0,0
pfhn9h7j,10,yov1aide,16,question2,Results,1693583301,1,0,0
pfhn9h7j,19,djlt0ipk,5,question2,TransitionPractice,1693583303,1,0,0
pfhn9h7j,21,q8x58wzo,2,question2,Consent,1693583312,1,0,0
pfhn9h7j,22,t1byevys,0,,InitializeParticipant,1693583336,1,0,0
pfhn9h7j,22,t1byevys,1,question2,Welcome,1693583347,1,0,0
pfhn9h7j,22,t1byevys,2,question2,Consent,1693583365,1,0,0
pfhn9h7j,19,djlt0ipk,6,question2,Task,1693583365,1,0,0
pfhn9h7j,10,yov1aide,19,question2,Feedback,1693583369,1,0,0
pfhn9h7j,13,sojlxou9,6,question2,Task,1693583370,1,0,0
pfhn9h7j,10,yov1aide,20,question2,Finished,1693583373,1,0,0
pfhn9h7j,23,9qpnovr6,0,,InitializeParticipant,1693583377,1,0,0
pfhn9h7j,19,djlt0ipk,7,question2,TransitionDemandElicitation0,1693583377,1,0,0
pfhn9h7j,19,djlt0ipk,8,question2,TransitionDemandElicitation,1693583379,1,0,0
pfhn9h7j,23,9qpnovr6,1,question2,Welcome,1693583382,1,0,0
pfhn9h7j,23,9qpnovr6,2,question2,Consent,1693583393,1,0,0
pfhn9h7j,19,djlt0ipk,9,question2,TransitionDemandElicitation2,1693583400,1,0,0
pfhn9h7j,24,k0ybw3km,0,,InitializeParticipant,1693583408,1,0,0
pfhn9h7j,13,sojlxou9,7,question2,TransitionDemandElicitation0,1693583415,1,0,0
pfhn9h7j,19,djlt0ipk,10,question2,DemandElicitation,1693583430,1,0,0
pfhn9h7j,19,djlt0ipk,11,question2,TransitionUnincentivized,1693583435,1,0,0
pfhn9h7j,25,b582kqxj,0,,InitializeParticipant,1693583440,1,0,0
pfhn9h7j,19,djlt0ipk,12,question2,UnincentivizedInstructions,1693583442,1,0,0
pfhn9h7j,25,b582kqxj,1,question2,Welcome,1693583444,1,0,0
pfhn9h7j,25,b582kqxj,2,question2,Consent,1693583454,1,0,0
pfhn9h7j,13,sojlxou9,8,question2,TransitionDemandElicitation,1693583460,1,0,0
pfhn9h7j,19,djlt0ipk,13,question2,Unincentivized1,1693583464,1,0,0
pfhn9h7j,23,9qpnovr6,3,question2,Instructions,1693583476,1,0,0
pfhn9h7j,18,1n78l1t1,4,question2,UnderstandingQuestions,1693583479,1,0,0
pfhn9h7j,21,q8x58wzo,3,question2,Instructions,1693583480,1,0,0
pfhn9h7j,19,djlt0ipk,14,question2,Unincentivized2,1693583481,1,0,0
pfhn9h7j,18,1n78l1t1,5,question2,TransitionPractice,1693583496,1,0,0
pfhn9h7j,19,djlt0ipk,15,question2,Unincentivized3,1693583507,1,0,0
pfhn9h7j,19,djlt0ipk,16,question2,Results,1693583510,1,0,0
pfhn9h7j,16,b6a3szc1,4,question2,UnderstandingQuestions,1693583514,1,0,0
pfhn9h7j,19,djlt0ipk,19,question2,Feedback,1693583524,1,0,0
pfhn9h7j,19,djlt0ipk,20,question2,Finished,1693583525,1,0,0
pfhn9h7j,16,b6a3szc1,5,question2,TransitionPractice,1693583529,1,0,0
pfhn9h7j,20,lhk0taj3,3,question2,Instructions,1693583529,1,0,0
pfhn9h7j,26,qf1afd2i,0,,InitializeParticipant,1693583533,1,0,0
pfhn9h7j,21,q8x58wzo,4,question2,UnderstandingQuestions,1693583537,1,0,0
pfhn9h7j,27,ybwaozv7,0,,InitializeParticipant,1693583538,1,0,0
pfhn9h7j,21,q8x58wzo,5,question2,TransitionPractice,1693583544,1,0,0
pfhn9h7j,13,sojlxou9,9,question2,TransitionDemandElicitation2,1693583546,1,0,0
pfhn9h7j,26,qf1afd2i,1,question2,Welcome,1693583549,1,0,0
pfhn9h7j,28,uhm056dq,0,,InitializeParticipant,1693583552,1,0,0
pfhn9h7j,27,ybwaozv7,1,question2,Welcome,1693583564,1,0,0
pfhn9h7j,26,qf1afd2i,2,question2,Consent,1693583565,1,0,0
pfhn9h7j,29,tsrv8otd,0,,InitializeParticipant,1693583571,1,0,0
pfhn9h7j,13,sojlxou9,10,question2,DemandElicitation,1693583573,1,0,0
pfhn9h7j,23,9qpnovr6,4,question2,UnderstandingQuestions,1693583574,1,0,0
pfhn9h7j,29,tsrv8otd,1,question2,Welcome,1693583575,1,0,0
pfhn9h7j,23,9qpnovr6,5,question2,TransitionPractice,1693583575,1,0,0
